election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,WI,Rock,Rock | CITY OF JANESVILLE,municipality,34,CITY OF JANESVILLE - Ward 34,,election_day,SEARS - WEST SIDE,"2500 MILTON AVE, JANESVILLE, WI 53545",,scraper,2020-10-21,,POINT (-88.99972509999999 42.7106854),POINT (-89.00135 42.71253),POINT (-89.002262 42.711216),POINT (-89.00091 42.71075),POINT (-88.99972509999999 42.7106854)
2020-11-03,WI,Rock,Rock | CITY OF JANESVILLE,municipality,35,CITY OF JANESVILLE - Ward 35,,election_day,SEARS - WEST SIDE,"2500 MILTON AVE, JANESVILLE, WI 53545",,scraper,2020-10-21,,POINT (-88.99972509999999 42.7106854),POINT (-89.00135 42.71253),POINT (-89.002262 42.711216),POINT (-89.00091 42.71075),POINT (-88.99972509999999 42.7106854)
2020-11-03,WI,Rock,Rock | CITY OF JANESVILLE,municipality,36,CITY OF JANESVILLE - Ward 36,,election_day,ROCK COUNTY JOB CENTER,"1900 CENTER AVE, JANESVILLE, WI 53546-2801",,scraper,2020-10-21,,POINT (-89.03301639999999 42.65081929999999),POINT (-89.03305 42.65091),POINT (-89.03113 42.651091),POINT (-89.03241 42.6511),POINT (-89.03301639999999 42.65081929999999)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,4,CITY OF MILTON - Ward 4,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,7,CITY OF MILTON - Ward 7,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,6,CITY OF MILTON - Ward 6,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,1,CITY OF MILTON - Ward 1,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,9,CITY OF MILTON - Ward 9,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,5,CITY OF MILTON - Ward 5,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,10,CITY OF MILTON - Ward 10,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,11,CITY OF MILTON - Ward 11,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,12,CITY OF MILTON - Ward 12,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,3,CITY OF MILTON - Ward 3,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,2,CITY OF MILTON - Ward 2,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,8,CITY OF MILTON - Ward 8,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | CITY OF MILTON,municipality,13,CITY OF MILTON - Ward 13,,election_day,MILTON CITY HALL,"710 S JANESVILLE ST, MILTON, WI 53563-1748",,scraper,2020-10-21,,POINT (-88.93618579999999 42.7702093),POINT (-88.93619 42.77021),POINT (-88.936862 42.770365),POINT (-88.93617999999999 42.77038),POINT (-88.93618579999999 42.7702093)
2020-11-03,WI,Rock,Rock | TOWN OF AVON,municipality,1,TOWN OF AVON - Ward 1,,election_day,AVON TOWN HALL,"16513 W BELOIT NEWARK RD, BRODHEAD, WI 53520-8928",,scraper,2020-10-21,,POINT (-89.325475 42.5427386),POINT (-89.32581 42.54286),,POINT (-89.32566 42.54282),POINT (-89.325475 42.5427386)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,2,TOWN OF BELOIT - Ward 2,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,1,TOWN OF BELOIT - Ward 1,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,3,TOWN OF BELOIT - Ward 3,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,4,TOWN OF BELOIT - Ward 4,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,5,TOWN OF BELOIT - Ward 5,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,6,TOWN OF BELOIT - Ward 6,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,9,TOWN OF BELOIT - Ward 9,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,7,TOWN OF BELOIT - Ward 7,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,8,TOWN OF BELOIT - Ward 8,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,10,TOWN OF BELOIT - Ward 10,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BELOIT,municipality,11,TOWN OF BELOIT - Ward 11,,election_day,Beloit Fire Station #1,"2445 S AFTON RD, BELOIT, WI 53511",,scraper,2020-10-21,,POINT (-89.05085529999999 42.5393061),POINT (-89.05122 42.53944),POINT (-89.051599 42.539201),POINT (-89.05094 42.53939),POINT (-89.05085529999999 42.5393061)
2020-11-03,WI,Rock,Rock | TOWN OF BRADFORD,municipality,2,TOWN OF BRADFORD - Ward 2,,election_day,BRADFORD TOWN HALL,"3622 S CARVERS ROCK RD, AVALON, WI 53505",,scraper,2020-10-21,,POINT (-88.8157576 42.624049),POINT (-88.81573 42.62414),POINT (-88.815403 42.624149),POINT (-88.81579000000001 42.62415),POINT (-88.8157576 42.624049)
2020-11-03,WI,Rock,Rock | TOWN OF BRADFORD,municipality,1,TOWN OF BRADFORD - Ward 1,,election_day,BRADFORD TOWN HALL,"3622 S CARVERS ROCK RD, AVALON, WI 53505",,scraper,2020-10-21,,POINT (-88.8157576 42.624049),POINT (-88.81573 42.62414),POINT (-88.815403 42.624149),POINT (-88.81579000000001 42.62415),POINT (-88.8157576 42.624049)
2020-11-03,WI,Rock,Rock | TOWN OF CENTER,municipality,2,TOWN OF CENTER - Ward 2,,election_day,CENTER TOWN HALL,"9119 W COUNTY ROAD A, EVANSVILLE, WI 53536-9509",,scraper,2020-10-21,,POINT (-89.1812755 42.7086282),POINT (-89.18131 42.7086),POINT (-89.181068 42.70884),POINT (-89.18113 42.70858),POINT (-89.1812755 42.7086282)
2020-11-03,WI,Rock,Rock | TOWN OF CENTER,municipality,1,TOWN OF CENTER - Ward 1,,election_day,CENTER TOWN HALL,"9119 W COUNTY ROAD A, EVANSVILLE, WI 53536-9509",,scraper,2020-10-21,,POINT (-89.1812755 42.7086282),POINT (-89.18131 42.7086),POINT (-89.181068 42.70884),POINT (-89.18113 42.70858),POINT (-89.1812755 42.7086282)
2020-11-03,WI,Rock,Rock | TOWN OF CLINTON,municipality,1,TOWN OF CLINTON - Ward 1,,election_day,CLINTON TOWN HALL,"8647 E COUNTY ROAD X, CLINTON, WI 53525",,scraper,2020-10-21,,POINT (-88.8798886 42.5558223),POINT (-88.87376999999999 42.55798),POINT (-88.873178 42.556689),POINT (-88.87338 42.55762),POINT (-88.87376999999999 42.55798)
2020-11-03,WI,Rock,Rock | TOWN OF FULTON,municipality,4,TOWN OF FULTON - Ward 4,,election_day,FULTON TOWN HALL,"2738 W FULTON CENTER DR, EDGERTON, WI 53534-8528",,scraper,2020-10-21,,POINT (-89.0558162 42.7941843),POINT (-89.05511 42.79407),POINT (-89.055622 42.79424),POINT (-89.05587 42.79411),POINT (-89.0558162 42.7941843)
2020-11-03,WI,Rock,Rock | TOWN OF FULTON,municipality,6,TOWN OF FULTON - Ward 6,,election_day,FULTON TOWN HALL,"2738 W FULTON CENTER DR, EDGERTON, WI 53534-8528",,scraper,2020-10-21,,POINT (-89.0558162 42.7941843),POINT (-89.05511 42.79407),POINT (-89.055622 42.79424),POINT (-89.05587 42.79411),POINT (-89.0558162 42.7941843)
2020-11-03,WI,Rock,Rock | TOWN OF FULTON,municipality,1,TOWN OF FULTON - Ward 1,,election_day,FULTON TOWN HALL,"2738 W FULTON CENTER DR, EDGERTON, WI 53534-8528",,scraper,2020-10-21,,POINT (-89.0558162 42.7941843),POINT (-89.05511 42.79407),POINT (-89.055622 42.79424),POINT (-89.05587 42.79411),POINT (-89.0558162 42.7941843)
2020-11-03,WI,Rock,Rock | TOWN OF FULTON,municipality,5,TOWN OF FULTON - Ward 5,,election_day,FULTON TOWN HALL,"2738 W FULTON CENTER DR, EDGERTON, WI 53534-8528",,scraper,2020-10-21,,POINT (-89.0558162 42.7941843),POINT (-89.05511 42.79407),POINT (-89.055622 42.79424),POINT (-89.05587 42.79411),POINT (-89.0558162 42.7941843)
2020-11-03,WI,Rock,Rock | TOWN OF FULTON,municipality,3,TOWN OF FULTON - Ward 3,,election_day,FULTON TOWN HALL,"2738 W FULTON CENTER DR, EDGERTON, WI 53534-8528",,scraper,2020-10-21,,POINT (-89.0558162 42.7941843),POINT (-89.05511 42.79407),POINT (-89.055622 42.79424),POINT (-89.05587 42.79411),POINT (-89.0558162 42.7941843)
2020-11-03,WI,Rock,Rock | TOWN OF FULTON,municipality,2,TOWN OF FULTON - Ward 2,,election_day,FULTON TOWN HALL,"2738 W FULTON CENTER DR, EDGERTON, WI 53534-8528",,scraper,2020-10-21,,POINT (-89.0558162 42.7941843),POINT (-89.05511 42.79407),POINT (-89.055622 42.79424),POINT (-89.05587 42.79411),POINT (-89.0558162 42.7941843)
2020-11-03,WI,Rock,Rock | TOWN OF HARMONY,municipality,1,TOWN OF HARMONY - Ward 1,,election_day,HARMONY TOWN HALL,"440 N US HIGHWAY 14, JANESVILLE, WI 53546-9708",,scraper,2020-10-21,,POINT (-88.95279339999999 42.6847525),POINT (-88.95331 42.68499),,POINT (-88.95283000000001 42.68488),POINT (-88.95279339999999 42.6847525)
2020-11-03,WI,Rock,Rock | TOWN OF HARMONY,municipality,2,TOWN OF HARMONY - Ward 2,,election_day,HARMONY TOWN HALL,"440 N US HIGHWAY 14, JANESVILLE, WI 53546-9708",,scraper,2020-10-21,,POINT (-88.95279339999999 42.6847525),POINT (-88.95331 42.68499),,POINT (-88.95283000000001 42.68488),POINT (-88.95279339999999 42.6847525)
2020-11-03,WI,Rock,Rock | TOWN OF HARMONY,municipality,3,TOWN OF HARMONY - Ward 3,,election_day,HARMONY TOWN HALL,"440 N US HIGHWAY 14, JANESVILLE, WI 53546-9708",,scraper,2020-10-21,,POINT (-88.95279339999999 42.6847525),POINT (-88.95331 42.68499),,POINT (-88.95283000000001 42.68488),POINT (-88.95279339999999 42.6847525)
2020-11-03,WI,Rock,Rock | TOWN OF HARMONY,municipality,5,TOWN OF HARMONY - Ward 5,,election_day,HARMONY TOWN HALL,"440 N US HIGHWAY 14, JANESVILLE, WI 53546-9708",,scraper,2020-10-21,,POINT (-88.95279339999999 42.6847525),POINT (-88.95331 42.68499),,POINT (-88.95283000000001 42.68488),POINT (-88.95279339999999 42.6847525)
2020-11-03,WI,Rock,Rock | TOWN OF HARMONY,municipality,4,TOWN OF HARMONY - Ward 4,,election_day,HARMONY TOWN HALL,"440 N US HIGHWAY 14, JANESVILLE, WI 53546-9708",,scraper,2020-10-21,,POINT (-88.95279339999999 42.6847525),POINT (-88.95331 42.68499),,POINT (-88.95283000000001 42.68488),POINT (-88.95279339999999 42.6847525)
2020-11-03,WI,Rock,Rock | TOWN OF HARMONY,municipality,6,TOWN OF HARMONY - Ward 6,,election_day,HARMONY TOWN HALL,"440 N US HIGHWAY 14, JANESVILLE, WI 53546-9708",,scraper,2020-10-21,,POINT (-88.95279339999999 42.6847525),POINT (-88.95331 42.68499),,POINT (-88.95283000000001 42.68488),POINT (-88.95279339999999 42.6847525)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,4,TOWN OF JANESVILLE - Ward 4,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,6,TOWN OF JANESVILLE - Ward 6,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,1,TOWN OF JANESVILLE - Ward 1,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,5,TOWN OF JANESVILLE - Ward 5,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,3,TOWN OF JANESVILLE - Ward 3,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,2,TOWN OF JANESVILLE - Ward 2,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,9,TOWN OF JANESVILLE - Ward 9,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,7,TOWN OF JANESVILLE - Ward 7,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JANESVILLE,municipality,8,TOWN OF JANESVILLE - Ward 8,,election_day,JANESVILLE TOWN HALL,"1628 N LITTLE CT, JANESVILLE, WI 53548-7613",,scraper,2020-10-21,,POINT (-89.10270440000001 42.7005763),POINT (-89.10269 42.70069),POINT (-89.103859 42.700736),POINT (-89.10272000000001 42.70069),POINT (-89.10270440000001 42.7005763)
2020-11-03,WI,Rock,Rock | TOWN OF JOHNSTOWN,municipality,1,TOWN OF JOHNSTOWN - Ward 1,,election_day,JOHNSTOWN COMMUNITY CENTER,"9937 E COUNTY ROAD A, JANESVILLE, WI 53546",,scraper,2020-10-21,,POINT (-88.8488414 42.6974544),POINT (-88.84893 42.69748),POINT (-88.850191 42.697046),POINT (-88.85004000000001 42.69755),POINT (-88.8488414 42.6974544)
2020-11-03,WI,Rock,Rock | TOWN OF LA PRAIRIE,municipality,1,TOWN OF LA PRAIRIE - Ward 1,,election_day,LA PRAIRIE GRANGE HALL,"3610 S LAPRAIRIE TOWN HALL RD, JANESVILLE, WI 53546",,scraper,2020-10-21,,POINT (-88.9534124 42.6269716),POINT (-88.95341999999999 42.62701),POINT (-88.953041 42.626979),POINT (-88.95339 42.62697),POINT (-88.9534124 42.6269716)
2020-11-03,WI,Rock,Rock | TOWN OF LA PRAIRIE,municipality,2,TOWN OF LA PRAIRIE - Ward 2,,election_day,LA PRAIRIE GRANGE HALL,"3610 S LAPRAIRIE TOWN HALL RD, JANESVILLE, WI 53546",,scraper,2020-10-21,,POINT (-88.9534124 42.6269716),POINT (-88.95341999999999 42.62701),POINT (-88.953041 42.626979),POINT (-88.95339 42.62697),POINT (-88.9534124 42.6269716)
2020-11-03,WI,Rock,Rock | TOWN OF LIMA,municipality,2,TOWN OF LIMA - Ward 2,,election_day,LIMA TOWN HALL,"11053 E WILLOW DR, WHITEWATER, WI 53190",,scraper,2020-10-21,,POINT (-88.82784629999999 42.7893085),POINT (-88.82785 42.78931),,POINT (-88.82814999999999 42.78918),POINT (-88.82784629999999 42.7893085)
2020-11-03,WI,Rock,Rock | TOWN OF LIMA,municipality,1,TOWN OF LIMA - Ward 1,,election_day,LIMA TOWN HALL,"11053 E WILLOW DR, WHITEWATER, WI 53190",,scraper,2020-10-21,,POINT (-88.82784629999999 42.7893085),POINT (-88.82785 42.78931),,POINT (-88.82814999999999 42.78918),POINT (-88.82784629999999 42.7893085)
2020-11-03,WI,Rock,Rock | TOWN OF MAGNOLIA,municipality,1,TOWN OF MAGNOLIA - Ward 1,,election_day,MAGNOLIA TOWN HALL,"14729 W COUNTY ROAD A, EVANSVILLE, WI 53536-8508",,scraper,2020-10-21,,POINT (-89.2921736 42.7156131),POINT (-89.29225 42.71567),POINT (-89.29216700000001 42.715968),POINT (-89.29217 42.71552),POINT (-89.2921736 42.7156131)
2020-11-03,WI,Rock,Rock | TOWN OF MILTON,municipality,1,TOWN OF MILTON - Ward 1,,election_day,MILTON TOWN HALL,"23 1ST ST, MILTON, WI 53563-1122",,scraper,2020-10-21,,POINT (-88.96182659999999 42.7823085),POINT (-88.96186 42.78224),POINT (-88.961567 42.782121),POINT (-88.96186 42.78223),POINT (-88.96182659999999 42.7823085)
2020-11-03,WI,Rock,Rock | TOWN OF MILTON,municipality,2,TOWN OF MILTON - Ward 2,,election_day,MILTON TOWN HALL,"23 1ST ST, MILTON, WI 53563-1122",,scraper,2020-10-21,,POINT (-88.96182659999999 42.7823085),POINT (-88.96186 42.78224),POINT (-88.961567 42.782121),POINT (-88.96186 42.78223),POINT (-88.96182659999999 42.7823085)
2020-11-03,WI,Rock,Rock | TOWN OF MILTON,municipality,3,TOWN OF MILTON - Ward 3,,election_day,MILTON TOWN HALL,"23 1ST ST, MILTON, WI 53563-1122",,scraper,2020-10-21,,POINT (-88.96182659999999 42.7823085),POINT (-88.96186 42.78224),POINT (-88.961567 42.782121),POINT (-88.96186 42.78223),POINT (-88.96182659999999 42.7823085)
2020-11-03,WI,Rock,Rock | TOWN OF MILTON,municipality,4,TOWN OF MILTON - Ward 4,,election_day,MILTON TOWN HALL,"23 1ST ST, MILTON, WI 53563-1122",,scraper,2020-10-21,,POINT (-88.96182659999999 42.7823085),POINT (-88.96186 42.78224),POINT (-88.961567 42.782121),POINT (-88.96186 42.78223),POINT (-88.96182659999999 42.7823085)
2020-11-03,WI,Rock,Rock | TOWN OF NEWARK,municipality,2,TOWN OF NEWARK - Ward 2,,election_day,NEWARK TOWN HALL,"9528 W BELOIT NEWARK RD, BELOIT, WI 53511-9611",,scraper,2020-10-21,,POINT (-89.1877465 42.5416185),POINT (-89.18809 42.54157),POINT (-89.188059 42.541379),POINT (-89.18804 42.54156),POINT (-89.1877465 42.5416185)
2020-11-03,WI,Rock,Rock | TOWN OF NEWARK,municipality,1,TOWN OF NEWARK - Ward 1,,election_day,NEWARK TOWN HALL,"9528 W BELOIT NEWARK RD, BELOIT, WI 53511-9611",,scraper,2020-10-21,,POINT (-89.1877465 42.5416185),POINT (-89.18809 42.54157),POINT (-89.188059 42.541379),POINT (-89.18804 42.54156),POINT (-89.1877465 42.5416185)
2020-11-03,WI,Rock,Rock | TOWN OF NEWARK,municipality,3,TOWN OF NEWARK - Ward 3,,election_day,NEWARK TOWN HALL,"9528 W BELOIT NEWARK RD, BELOIT, WI 53511-9611",,scraper,2020-10-21,,POINT (-89.1877465 42.5416185),POINT (-89.18809 42.54157),POINT (-89.188059 42.541379),POINT (-89.18804 42.54156),POINT (-89.1877465 42.5416185)
2020-11-03,WI,Rock,Rock | TOWN OF PLYMOUTH,municipality,2,TOWN OF PLYMOUTH - Ward 2,,election_day,PLYMOUTH TOWN HALL,"8219 HIGH ST, ORFORDVILLE, WI 53576-8716",,scraper,2020-10-21,,POINT (-89.1630284 42.6370248),POINT (-89.16298999999999 42.63711),POINT (-89.163021 42.637259),POINT (-89.16302 42.63699),POINT (-89.1630284 42.6370248)
2020-11-03,WI,Rock,Rock | TOWN OF PLYMOUTH,municipality,1,TOWN OF PLYMOUTH - Ward 1,,election_day,PLYMOUTH TOWN HALL,"8219 HIGH ST, ORFORDVILLE, WI 53576-8716",,scraper,2020-10-21,,POINT (-89.1630284 42.6370248),POINT (-89.16298999999999 42.63711),POINT (-89.163021 42.637259),POINT (-89.16302 42.63699),POINT (-89.1630284 42.6370248)
2020-11-03,WI,Rock,Rock | TOWN OF PORTER,municipality,1,TOWN OF PORTER - Ward 1,,election_day,PORTER TOWN HALL,"8809 N WILDER RD, EDGERTON, WI 53534",,scraper,2020-10-21,,POINT (-89.2212809 42.7999729),,,POINT (-89.22138 42.79998),POINT (-89.2212809 42.7999729)
