election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,PA,LANCASTER,LANCASTER,county,0804-1,LANCASTER CITY 8W 4P,,election_day,REDEEMER LUTHERAN CHURCH,"500 PEARL ST, LANCASTER, PA 17603",0804,ORR,2020-11-02,,POINT (-76.32299399999999 40.031789),POINT (-76.32299 40.03178),POINT (-76.322688 40.031799),POINT (-76.32299 40.03182),POINT (-76.32299399999999 40.031789)
2020-11-03,PA,LANCASTER,LANCASTER,county,0805-1,LANCASTER CITY 8W 5P,,election_day,ST JOSEPHS RC CHURCH HALL,"410 ST JOSEPH ST, LANCASTER, PA 17603",0805,ORR,2020-11-02,,POINT (-76.30994969999999 40.0351132),POINT (-76.30992999999999 40.03512),POINT (-76.310761 40.034727),POINT (-76.30988000000001 40.0351),POINT (-76.30994969999999 40.0351132)
2020-11-03,PA,LANCASTER,LANCASTER,county,0806-1,LANCASTER CITY 8W 6P,,election_day,TWO DUDES PAINTING,"750 POPLAR ST, LANCASTER, PA 17603",0806,ORR,2020-11-02,,POINT (-76.3151069 40.0299886),POINT (-76.31542 40.02984),POINT (-76.31557100000001 40.029987),POINT (-76.31542 40.02986),POINT (-76.3151069 40.0299886)
2020-11-03,PA,LANCASTER,LANCASTER,county,0807-1,LANCASTER CITY 8W 7P,,election_day,LAFAYETTE ELEMENTARY SCHOOL,"1000 FREMONT ST, LANCASTER, PA 17603",0807,ORR,2020-11-02,,POINT (-76.3170521 40.0265633),POINT (-76.3177 40.02682),POINT (-76.318123 40.0266),POINT (-76.3177 40.02682),POINT (-76.3170521 40.0265633)
2020-11-03,PA,LANCASTER,LANCASTER,county,0808-1,LANCASTER CITY 8W 8P,,election_day,BRIGHTSIDE OPPORTUNITIES CENTER,"515 HERSHEY AVE, LANCASTER, PA 17603",0808,ORR,2020-11-02,,POINT (-76.31533309999999 40.0243901),POINT (-76.31504 40.0241),POINT (-76.31541 40.023753),POINT (-76.31504 40.02411),POINT (-76.31533309999999 40.0243901)
2020-11-03,PA,LANCASTER,LANCASTER,county,0809-1,LANCASTER CITY 8W 9P,,election_day,IGLESIA DE DIOS PENTECOSTAL,"609 PROSPECT ST, LANCASTER, PA 17603",0809,ORR,2020-11-02,,POINT (-76.3117592 40.0254958),POINT (-76.31157 40.02554),POINT (-76.312146 40.025505),POINT (-76.31196 40.02567),POINT (-76.3117592 40.0254958)
2020-11-03,PA,LANCASTER,LANCASTER,county,0901-1,LANCASTER CITY 9W 1P,,election_day,LANCASTER COUNTY GOVERNMENT CENTER,"150 N QUEEN ST, LANCASTER, PA 17603",0901,ORR,2020-11-02,,POINT (-76.3070091 40.0405422),POINT (-76.30698 40.04051),POINT (-76.306217 40.040671),POINT (-76.30705 40.04043),POINT (-76.3070091 40.0405422)
2020-11-03,PA,LANCASTER,LANCASTER,county,0902-1,LANCASTER CITY 9W 2P,,election_day,OTTERBEIN UNITED METHODIST CHURCH,"20 E CLAY ST, LANCASTER, PA 17602",0902,ORR,2020-11-02,,POINT (-76.307552 40.0497314),,POINT (-76.30749299999999 40.049933),POINT (-76.30746000000001 40.04974),POINT (-76.307552 40.0497314)
2020-11-03,PA,LANCASTER,LANCASTER,county,0903-1,LANCASTER CITY 9W 3P,,election_day,EMMANUEL LUTHERAN CHURCH,"540 W WALNUT ST, LANCASTER, PA 17603",0903,ORR,2020-11-02,,POINT (-76.3169164 40.041534),POINT (-76.31686000000001 40.04142),POINT (-76.31689299999999 40.04172),POINT (-76.31689 40.0414),POINT (-76.3169164 40.041534)
2020-11-03,PA,LANCASTER,LANCASTER,county,0904-1,LANCASTER CITY 9W 4P,,election_day,LANCASTER THEOLOGICAL SEMINARY-SCHAFF LIBRARY,"555 W JAMES ST, LANCASTER, PA 17603",0904,ORR,2020-11-02,,POINT (-76.3177759 40.0455307),POINT (-76.31811999999999 40.04553),POINT (-76.317662 40.044871),POINT (-76.31811 40.04547),POINT (-76.3177759 40.0455307)
2020-11-03,PA,LANCASTER,LANCASTER,county,0905-1,LANCASTER CITY 9W 5P,,election_day,WISDOMS TABLE AT ST PETERS UCC,"816 BUCHANAN AVE, LANCASTER, PA 17603",0905,ORR,2020-11-02,,POINT (-76.3202191 40.0429816),POINT (-76.32035999999999 40.04307),POINT (-76.320097 40.043157),POINT (-76.32313000000001 40.03258),POINT (-76.3202191 40.0429816)
2020-11-03,PA,LANCASTER,LANCASTER,county,1000-1,ADAMSTOWN BORO,,election_day,ST PAULS LUTHERAN CHURCH,"80 E MAIN ST, ADAMSTOWN, PA 19501",1000,ORR,2020-11-02,,POINT (-76.05193700000001 40.245313),POINT (-76.05148 40.24518),POINT (-76.051275 40.244994),POINT (-76.05141999999999 40.24521),POINT (-76.05193700000001 40.245313)
2020-11-03,PA,LANCASTER,LANCASTER,county,1101-1,AKRON BORO EAST,,election_day,AKRON MENNONITE CHURCH,"1311 DIAMOND ST, AKRON, PA 17501",1101,ORR,2020-11-02,,POINT (-76.19168669999999 40.1540863),POINT (-76.19098 40.15379),POINT (-76.191687 40.15293),POINT (-76.19204000000001 40.15397),POINT (-76.19168669999999 40.1540863)
2020-11-03,PA,LANCASTER,LANCASTER,county,1102-1,AKRON BORO WEST,,election_day,AKRON CHURCH OF THE BRETHREN,"613 MAIN ST, AKRON, PA 17501",1102,ORR,2020-11-02,,POINT (-76.2059872 40.1583617),POINT (-76.20581 40.15825),POINT (-76.206351 40.157967),POINT (-76.18548 40.1842),POINT (-76.2059872 40.1583617)
2020-11-03,PA,LANCASTER,LANCASTER,county,1200-1,CHRISTIANA BORO,,election_day,CHRISTIANA BORO OFFICE,"10 W SLOKOM AVE, CHRISTIANA, PA 17509",1200,ORR,2020-11-02,,POINT (-75.99598470000001 39.9548306),POINT (-75.99594 39.95481),POINT (-75.99604600000001 39.955054),POINT (-75.99594 39.95483),POINT (-75.99598470000001 39.9548306)
2020-11-03,PA,LANCASTER,LANCASTER,county,1301-1,COLUMBIA BORO 1W,,election_day,COLUMBIA BOROUGH OFFICE,"308 LOCUST ST, COLUMBIA, PA 17512",1301,ORR,2020-11-02,,POINT (-76.50216759999999 40.0318798),POINT (-76.50203 40.03178),POINT (-76.50233799999999 40.032053),POINT (-76.50212999999999 40.03193),POINT (-76.50216759999999 40.0318798)
2020-11-03,PA,LANCASTER,LANCASTER,county,1304-1,COLUMBIA BORO 4W,,election_day,COLUMBIA SCHOOL DIST. ADMIN. CENTER,"200 N 5TH ST, COLUMBIA, PA 17512",1304,ORR,2020-11-02,,POINT (-76.50248379999999 40.03597080000001),POINT (-76.50239999999999 40.03597),POINT (-76.502134 40.036154),POINT (-76.50239999999999 40.03597),POINT (-76.50248379999999 40.03597080000001)
2020-11-03,PA,LANCASTER,LANCASTER,county,1305-1,COLUMBIA BORO 5W,,election_day,SAINT PAUL EPISCOPAL CHURCH,"340 LOCUST ST, COLUMBIA, PA 17512",1305,ORR,2020-11-02,,POINT (-76.501414 40.032191),POINT (-76.50141000000001 40.03219),POINT (-76.501727 40.032463),POINT (-76.50167 40.03223),POINT (-76.501414 40.032191)
2020-11-03,PA,LANCASTER,LANCASTER,county,1306-1,COLUMBIA BORO 6W,,election_day,COLUMBIA EMS STATION,"336 NORTH 7TH ST, COLUMBIA, PA 17512",1306,ORR,2020-11-02,,POINT (-76.5007717 40.0395997),POINT (-76.5005 40.03935),POINT (-76.500619 40.039661),POINT (-76.49722 40.03688),POINT (-76.5007717 40.0395997)
2020-11-03,PA,LANCASTER,LANCASTER,county,1307-1,COLUMBIA BORO 7W,,election_day,COLUMBIA ANIMAL SHELTER,"265 S 10TH ST, COLUMBIA, PA 17512",1307,ORR,2020-11-02,,POINT (-76.49006059999999 40.0361149),POINT (-76.48963000000001 40.03613),POINT (-76.490362 40.036258),POINT (-76.49002 40.03616),POINT (-76.49006059999999 40.0361149)
