election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,VT,,Canaan,municipality,,,,election_day,Canaan Town Office,"318 Christian Hill, Canaan",,ORR,2020-11-01,,POINT (-71.53335899999999 44.998809),POINT (-71.53336 44.99882),,POINT (-71.53335 44.99881),POINT (-71.53335899999999 44.998809)
2020-11-03,VT,,Castleton,municipality,,,,election_day,Castleton Fire Station,"275 Route 30 North, Castleton",,ORR,2020-11-01,,POINT (-73.2080043 43.6126224),POINT (-73.20838999999999 43.61398),,POINT (-73.20765 43.61376),POINT (-73.2080043 43.6126224)
2020-11-03,VT,,Cavendish,municipality,,,,election_day,Proctorsville Fire Department,"513 Main Street, Proctorsville",,ORR,2020-11-01,,POINT (-72.63815529999999 43.38343750000001),POINT (-72.63802 43.38336),,POINT (-72.63818000000001 43.38344),POINT (-72.63815529999999 43.38343750000001)
2020-11-03,VT,,Charleston,municipality,,,,election_day,Charleston Town Clerk,"5063 VT-105, West Charleston",,ORR,2020-11-01,,POINT (-72.0255738 44.8507241),,,POINT (-72.02549999999999 44.85075),POINT (-72.0255738 44.8507241)
2020-11-03,VT,,Charlotte,municipality,,,,election_day,Town Offices,"159 Ferry Road, Charlotte",,ORR,2020-11-01,,POINT (-73.2496215 44.3103122),POINT (-73.25019 44.31083),,POINT (-73.24963 44.31017),POINT (-73.2496215 44.3103122)
2020-11-03,VT,,Chelsea,municipality,,,,election_day,Chelsea Town Hall,"296 VT-110, Chelsea",,ORR,2020-11-01,,POINT (-72.447322 43.9892268),POINT (-72.44752 43.98918),,POINT (-72.44739 43.98913),POINT (-72.447322 43.9892268)
2020-11-03,VT,,Chester,municipality,,,,election_day,"Chester Town Hall, Second Floor","556 Elm Street, Chester",,ORR,2020-11-01,,POINT (-72.58910519999999 43.2685058),POINT (-72.58923 43.26849),,POINT (-72.58922 43.26848),POINT (-72.58910519999999 43.2685058)
2020-11-03,VT,,Chittenden,municipality,,,,election_day,Chittenden Municipal Offices,"260 Chittenden Road, Chittenden",,ORR,2020-11-01,,POINT (-72.94919969999999 43.7058456),POINT (-72.94915 43.70591),,POINT (-72.94928 43.70575),POINT (-72.94919969999999 43.7058456)
2020-11-03,VT,,Clarendon,municipality,,,,election_day,Clarendon Town Hall,"279 Middle Road, North Clarendon",,ORR,2020-11-01,,POINT (-72.9715023 43.5181774),POINT (-72.97135 43.51753),,POINT (-72.97153 43.51824),POINT (-72.9715023 43.5181774)
2020-11-03,VT,,Colchester,municipality,,,,election_day,Colchester High School Gymnasium,"131 Laker Lane, Colchester",,ORR,2020-11-01,,POINT (-73.2141036 44.5393371),POINT (-73.27236000000001 44.54578),,POINT (-73.21348999999999 44.53977),POINT (-73.2141036 44.5393371)
2020-11-03,VT,,Concord,municipality,,,,election_day,Concord Town Hall,"456 Main Street, Concord",,ORR,2020-11-01,,POINT (-71.9150855 44.4415179),POINT (-71.88652999999999 44.42854),,POINT (-71.88654 44.42855),POINT (-71.88652999999999 44.42854)
2020-11-03,VT,,Corinth,municipality,,,,election_day,Town Hall,"1387 Cookeville Road, Corinth",,ORR,2020-11-01,,POINT (-72.29013329999999 44.023802),POINT (-72.28995 44.02381),,POINT (-72.28999 44.02373),POINT (-72.29013329999999 44.023802)
2020-11-03,VT,,Cornwall,municipality,,,,election_day,Town Hall,"2629 Route 30, Middlebury",,ORR,2020-11-01,,POINT (-73.2093644 43.9613273),POINT (-73.20947 43.96128),,POINT (-73.20947 43.96129),POINT (-73.2093644 43.9613273)
2020-11-03,VT,,Coventry,municipality,,,,election_day,Coventry Community Center,"168 Main Street, Coventry",,ORR,2020-11-01,,POINT (-72.264473 44.866705),POINT (-72.26447 44.86671),,POINT (-72.26447 44.8666),POINT (-72.264473 44.866705)
2020-11-03,VT,,Craftsbury,municipality,,,,election_day,Craftsbury Town Hall,"85 South Craftsbury Road, Craftsbury",,ORR,2020-11-01,,POINT (-72.3719686 44.635154),POINT (-72.37192 44.63515),,POINT (-72.37192 44.63514),POINT (-72.3719686 44.635154)
2020-11-03,VT,,Danby,municipality,,,,election_day,Municipal Office   ,"130 Brook Road, Danby",,ORR,2020-11-01,,POINT (-72.9990229 43.346607),POINT (-72.99902 43.3466),,POINT (-72.99902 43.34661),POINT (-72.9990229 43.346607)
2020-11-03,VT,,Danville,municipality,,,,election_day,Danville School,"36 US Route 2 West, Danville",,ORR,2020-11-01,,POINT (-72.140878 44.411739),POINT (-72.14087000000001 44.41173),,POINT (-72.14088 44.41174),POINT (-72.140878 44.411739)
2020-11-03,VT,,Derby  ,municipality,,,,election_day,Derby Municipal Office,"124 Main Street, Derby Line",,ORR,2020-11-01,,POINT (-72.10095269999999 45.0042876),POINT (-72.10074 45.00414),,POINT (-72.13178000000001 44.95255),POINT (-72.10095269999999 45.0042876)
2020-11-03,VT,,Dorset,municipality,,,,election_day,Dorset Town Offices,"112 Mad Tom Road, East Dorset",,ORR,2020-11-01,,POINT (-73.0079192 43.2392416),POINT (-73.00794 43.23923),,POINT (-73.00809 43.23936),POINT (-73.0079192 43.2392416)
2020-11-03,VT,,Dummerston,municipality,,,,election_day,Dummerston Town Clerk,"1535 Middle Road, Dummerston",,ORR,2020-11-01,,POINT (-72.57200899999999 42.9366318),POINT (-72.57203 42.93662),,POINT (-72.57199 42.93666),POINT (-72.57200899999999 42.9366318)
2020-11-03,VT,,Duxbury,municipality,,,,election_day,Town Offices,5421 VT Route 100,,ORR,2020-11-01,,POINT (-72.75990969999999 44.3195985),POINT (-72.75996000000001 44.32),,POINT (-72.76006 44.31995),POINT (-72.75990969999999 44.3195985)
2020-11-03,VT,,East Dover,municipality,,,,election_day,Town Hall,"189 Taft Brook Road, East Dover",,ORR,2020-11-01,,POINT (-72.80222499999999 42.944017),POINT (-72.80155999999999 42.94343),,POINT (-72.80222000000001 42.94401),POINT (-72.80222499999999 42.944017)
2020-11-03,VT,,East Haven,municipality,,,,election_day,Community Building,"64 Community Building Road, East Haven",,ORR,2020-11-01,,POINT (-71.89175399999999 44.639919),POINT (-71.89175 44.63991),,POINT (-71.89175 44.63992),POINT (-71.89175399999999 44.639919)
2020-11-03,VT,,East Montpelier,municipality,,,,election_day,East Montpelier Elementary School,"665 Vincent Flats Road, East Montpelier",,ORR,2020-11-01,,POINT (-72.49575039999999 44.2865991),POINT (-72.49529 44.28688),,POINT (-72.49497 44.28682),POINT (-72.49575039999999 44.2865991)
2020-11-03,VT,,Eden,municipality,,,,election_day,Town Clerk Office,"71 Old Schoolhouse Road, Eden",,ORR,2020-11-01,,POINT (-72.53807089999999 44.7107993),POINT (-72.538 44.71078),,POINT (-72.53807 44.7108),POINT (-72.53807089999999 44.7107993)
2020-11-03,VT,,Elmore,municipality,,,,election_day,Elmore Town Clerk,"1175 VT-12, Wolcott",,ORR,2020-11-01,,POINT (-72.52336830000002 44.5410848),POINT (-72.52332 44.54103),,POINT (-72.52332 44.54103),POINT (-72.52336830000002 44.5410848)
2020-11-03,VT,,Enosburgh Falls,municipality,,,,election_day,Enosburgh Emergency Services,"83 Sampsonville Road, Enosburgh Falls",,ORR,2020-11-01,,POINT (-72.79567999999999 44.914897),POINT (-72.79568 44.91491),,POINT (-72.79568 44.9149),POINT (-72.79567999999999 44.914897)
2020-11-03,VT,,Essex-Chit 8-1 and 8-3,municipality,,,,election_day,Essex Middle School,"60 Founders Road, Essex Junction",,ORR,2020-11-01,,POINT (-73.05813119999999 44.4991329),POINT (-73.05443 44.50018),,POINT (-73.05842 44.49916),POINT (-73.05813119999999 44.4991329)
2020-11-03,VT,,Essex-Chit 8-2,municipality,,,,election_day,Essex High School,"2 Educational Drive, Essex Junction",,ORR,2020-11-01,,POINT (-73.1100593 44.4982873),POINT (-73.11152 44.49746),,POINT (-73.10849 44.49725),POINT (-73.1100593 44.4982873)
2020-11-03,VT,,Fair Haven,municipality,,,,election_day,American Legion Post #49,"72 South Main St., Fair Haven",,ORR,2020-11-01,,POINT (-73.2642348 43.5825403),POINT (-73.26443 43.5806),,POINT (-73.26429 43.58255),POINT (-73.2642348 43.5825403)
2020-11-03,VT,,Fairfax,municipality,,,,election_day,Fairfax Town Office,12 Buck Hollow Road,,ORR,2020-11-01,,POINT (-73.0183997 44.6743848),POINT (-73.01819 44.67431),,POINT (-73.01837 44.67439),POINT (-73.0183997 44.6743848)
2020-11-03,VT,,Fairfield,municipality,,,,election_day,Fairfield Municipal Building (Basement),"25 North Road, Fairfield",,ORR,2020-11-01,,POINT (-72.94471589999999 44.8018984),POINT (-72.94471 44.8019),,POINT (-72.94471 44.8019),POINT (-72.94471589999999 44.8018984)
