election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,VA,PORTSMOUTH CITY,PORTSMOUTH CITY,county,,035 - CHURCHLAND ELEMENTARY SCHOOL,,election_day,CHURCHLAND ELEMENTARY SCHOOL,"5601 Michael Ln, Portsmouth, VA 23703-3822",,website,2020-11-01,,POINT (-76.38438090000001 36.8580979),POINT (-76.38348000000001 36.85795),POINT (-76.38341 36.858951),POINT (-76.38348999999999 36.85796),POINT (-76.38438090000001 36.8580979)
2020-11-03,VA,PORTSMOUTH CITY,PORTSMOUTH CITY,county,,036 - SCOTTISH RITE TEMPLE,,election_day,SCOTTISH RITE TEMPLE,"3401 Cedar Ln, Portsmouth, VA 23703-3801",,website,2020-11-01,,POINT (-76.3779801 36.856181),POINT (-76.37779 36.85618),,POINT (-76.37779 36.85619),POINT (-76.3779801 36.856181)
2020-11-03,VA,PORTSMOUTH CITY,PORTSMOUTH CITY,county,,037 - CHURCHLAND MIDDLE SCHOOL,,election_day,CHURCHLAND MIDDLE SCHOOL,"4051 River Shore Rd, Portsmouth, VA 23703-2001",,website,2020-11-01,,POINT (-76.3807722 36.8803714),POINT (-76.37990000000001 36.88019),POINT (-76.380042 36.878793),POINT (-76.37991 36.8802),POINT (-76.3807722 36.8803714)
2020-11-03,VA,PORTSMOUTH CITY,PORTSMOUTH CITY,county,,038 - GROVE BAPTIST CHURCH,,election_day,GROVE BAPTIST CHURCH,"5910 West Norfolk Rd, Portsmouth, VA 23703-3327",,website,2020-11-01,,POINT (-76.39641929999999 36.8651259),POINT (-76.39642000000001 36.86514),POINT (-76.39632 36.864657),POINT (-76.39642000000001 36.86515),POINT (-76.39641929999999 36.8651259)
2020-11-03,VA,PORTSMOUTH CITY,PORTSMOUTH CITY,county,,039 - CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL,,election_day,CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL,"5700 Hedgerow LN, Portsmouth, VA 23703",,website,2020-11-01,,POINT (-76.38508399999999 36.89089200000001),POINT (-76.38508 36.89089),POINT (-76.384911 36.889524),POINT (-76.38508 36.8909),POINT (-76.38508399999999 36.89089200000001)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,101 - SUBLETTS,,election_day,ST. LUKE'S EPISCOPAL CHURCH,"2245 Huguenot trail, Powhatan, VA 23139",,website,2020-11-01,,POINT (-77.80067439999999 37.5940642),POINT (-77.80018 37.59429),,POINT (-77.80022 37.5943),POINT (-77.80067439999999 37.5940642)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,102 - MANAKIN,,election_day,MANAKIN EPISCOPAL CHURCH,"985 Huguenot Trl, Midlothian, VA 23113-9224",,website,2020-11-01,,POINT (-77.70950669999999 37.5651672),POINT (-77.70957 37.56421),,POINT (-77.70957 37.56421),POINT (-77.70950669999999 37.5651672)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,103 - FLAT ROCK,,election_day,POWHATAN HIGH SCHOOL,"1800 Judes Ferry Road, Powhatan, VA 23139",,website,2020-11-01,,POINT (-77.80267889999999 37.5221537),POINT (-77.80256 37.5221),,POINT (-77.80094 37.52132),POINT (-77.80267889999999 37.5221537)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,201 - POWHATAN STATION,,election_day,Huguenot Public Safety Building,"1959 Urbine Rd, Powhatan, VA 23139",,website,2020-11-01,,POINT (-77.7784341 37.5091238),POINT (-77.77991 37.50934),,POINT (-77.77836000000001 37.50909),POINT (-77.7784341 37.5091238)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,202 - GRACELAND,,election_day,GRACELAND BAPTIST CHURCH,"975 Dorset Rd, Powhatan, VA 23139-7805",,website,2020-11-01,,POINT (-77.8066882 37.4699744),POINT (-77.80625999999999 37.46967),,POINT (-77.80674 37.46991),POINT (-77.8066882 37.4699744)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,301 - BETHESDA,,election_day,Red Lane Baptist Church,"2095 Red Lane Road, Powhatan, VA 23139",,website,2020-11-01,,POINT (-77.84856479999999 37.5344193),POINT (-77.84854 37.53471),,POINT (-77.84858 37.53444),POINT (-77.84856479999999 37.5344193)
